image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,Path,Dataset name,Image name,Age,Gender,Race,Emotion,Backend,Notes
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A16.JPG,False,0.70954221,0.68,VGG-Face,opencv,cosine,,,,,054A06.JPG,FGNET/images/054A06.JPG,FGNET,054A06.JPG,26.0,Woman,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A35.JPG,False,0.957139289,0.68,VGG-Face,opencv,cosine,,,,,062A03.JPG,FGNET/images/062A03.JPG,FGNET,062A03.JPG,25.0,Man,latino hispanic,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\060A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\060A11.JPG,True,0.590364978,0.68,VGG-Face,opencv,cosine,,,,,060A10.JPG,FGNET/images/060A10.JPG,FGNET,060A10.JPG,25.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\078A11.JPG,False,0.871622386,0.68,VGG-Face,opencv,cosine,,,,,078A00.JPG,FGNET/images/078A00.JPG,FGNET,078A00.JPG,29.0,Man,middle eastern,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A13.JPG,True,0.549027486,0.68,VGG-Face,opencv,cosine,,,,,079A12.JPG,FGNET/images/079A12.JPG,FGNET,079A12.JPG,30.0,Woman,middle eastern,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A33.JPG,True,0.582915683,0.68,VGG-Face,opencv,cosine,,,,,032A13.JPG,FGNET/images/032A13.JPG,FGNET,032A13.JPG,28.0,Woman,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A03b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A07b.JPG,True,0.437297,0.68,VGG-Face,opencv,cosine,,,,,065A03b.JPG,FGNET/images/065A03b.JPG,FGNET,065A03b.JPG,31.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A19.JPG,False,0.929076653,0.68,VGG-Face,opencv,cosine,,,,,040A06.JPG,FGNET/images/040A06.JPG,FGNET,040A06.JPG,22.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\041A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\041A21.JPG,True,0.564304522,0.68,VGG-Face,opencv,cosine,,,,,041A06.JPG,FGNET/images/041A06.JPG,FGNET,041A06.JPG,31.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A38.JPG,False,0.706354353,0.68,VGG-Face,opencv,cosine,,,,,002A15.JPG,FGNET/images/002A15.JPG,FGNET,002A15.JPG,25.0,Woman,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A27.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A44.JPG,True,0.542464659,0.68,VGG-Face,opencv,cosine,,,,,071A27.JPG,FGNET/images/071A27.JPG,FGNET,071A27.JPG,24.0,Man,middle eastern,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\021A39.JPG,True,0.538133428,0.68,VGG-Face,opencv,cosine,,,,,021A23.JPG,FGNET/images/021A23.JPG,FGNET,021A23.JPG,29.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A11.JPG,False,0.871700174,0.68,VGG-Face,opencv,cosine,,,,,081A04.JPG,FGNET/images/081A04.JPG,FGNET,081A04.JPG,29.0,Woman,latino hispanic,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A12.JPG,True,0.59688063,0.68,VGG-Face,opencv,cosine,,,,,065A10.JPG,FGNET/images/065A10.JPG,FGNET,065A10.JPG,27.0,Man,latino hispanic,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A02b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\066A06a.JPG,True,0.427770378,0.68,VGG-Face,opencv,cosine,,,,,066A02b.JPG,FGNET/images/066A02b.JPG,FGNET,066A02b.JPG,27.0,Man,latino hispanic,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A21.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A28.JPG,False,0.772786123,0.68,VGG-Face,opencv,cosine,,,,,004A21.JPG,FGNET/images/004A21.JPG,FGNET,004A21.JPG,25.0,Man,middle eastern,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\079A12.JPG,True,0.420971265,0.68,VGG-Face,opencv,cosine,,,,,079A11.JPG,FGNET/images/079A11.JPG,FGNET,079A11.JPG,24.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A10.JPG,False,0.746241854,0.68,VGG-Face,opencv,cosine,,,,,040A00.JPG,FGNET/images/040A00.JPG,FGNET,040A00.JPG,37.0,Man,asian,surprise,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A14.JPG,True,0.242263321,0.68,VGG-Face,opencv,cosine,,,,,031A12.JPG,FGNET/images/031A12.JPG,FGNET,031A12.JPG,23.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A13.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A15.JPG,True,0.237758773,0.68,VGG-Face,opencv,cosine,,,,,039A13.JPG,FGNET/images/039A13.JPG,FGNET,039A13.JPG,25.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A13.JPG,False,0.763609726,0.68,VGG-Face,opencv,cosine,,,,,080A01.JPG,FGNET/images/080A01.JPG,FGNET,080A01.JPG,23.0,Woman,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A14.JPG,False,0.804377881,0.68,VGG-Face,opencv,cosine,,,,,073A03.JPG,FGNET/images/073A03.JPG,FGNET,073A03.JPG,35.0,Man,white,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A28.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A62.JPG,False,0.765812664,0.68,VGG-Face,opencv,cosine,,,,,004A28.JPG,FGNET/images/004A28.JPG,FGNET,004A28.JPG,22.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\017A12.JPG,True,0.669151062,0.68,VGG-Face,opencv,cosine,,,,,017A05.JPG,FGNET/images/017A05.JPG,FGNET,017A05.JPG,22.0,Man,middle eastern,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A12.JPG,True,0.631242428,0.68,VGG-Face,opencv,cosine,,,,,080A02.JPG,FGNET/images/080A02.JPG,FGNET,080A02.JPG,28.0,Woman,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A25.JPG,False,0.735642042,0.68,VGG-Face,opencv,cosine,,,,,034A11.JPG,FGNET/images/034A11.JPG,FGNET,034A11.JPG,28.0,Man,middle eastern,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A27.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A34.JPG,True,0.291021741,0.68,VGG-Face,opencv,cosine,,,,,011A27.JPG,FGNET/images/011A27.JPG,FGNET,011A27.JPG,27.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\058A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\058A17.JPG,True,0.667320561,0.68,VGG-Face,opencv,cosine,,,,,058A15.JPG,FGNET/images/058A15.JPG,FGNET,058A15.JPG,32.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A09.JPG,True,0.668071753,0.68,VGG-Face,opencv,cosine,,,,,035A03.JPG,FGNET/images/035A03.JPG,FGNET,035A03.JPG,29.0,Man,asian,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A18.JPG,False,0.84579702,0.68,VGG-Face,opencv,cosine,,,,,052A02.JPG,FGNET/images/052A02.JPG,FGNET,052A02.JPG,26.0,Man,asian,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\030A18.JPG,True,0.513247145,0.68,VGG-Face,opencv,cosine,,,,,030A10.JPG,FGNET/images/030A10.JPG,FGNET,030A10.JPG,31.0,Woman,middle eastern,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\033A21.JPG,False,0.943873169,0.68,VGG-Face,opencv,cosine,,,,,033A05.JPG,FGNET/images/033A05.JPG,FGNET,033A05.JPG,26.0,Man,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A17.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\039A52.JPG,False,0.803268773,0.68,VGG-Face,opencv,cosine,,,,,039A17.JPG,FGNET/images/039A17.JPG,FGNET,039A17.JPG,22.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A11.JPG,False,0.837971056,0.68,VGG-Face,opencv,cosine,,,,,047A09.JPG,FGNET/images/047A09.JPG,FGNET,047A09.JPG,21.0,Man,white,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\071A45.JPG,False,0.80732163,0.68,VGG-Face,opencv,cosine,,,,,071A00.JPG,FGNET/images/071A00.JPG,FGNET,071A00.JPG,27.0,Man,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A33.JPG,False,0.782685361,0.68,VGG-Face,opencv,cosine,,,,,001A18.JPG,FGNET/images/001A18.JPG,FGNET,001A18.JPG,29.0,Man,middle eastern,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A36.JPG,False,0.758752467,0.68,VGG-Face,opencv,cosine,,,,,002A03.JPG,FGNET/images/002A03.JPG,FGNET,002A03.JPG,34.0,Man,latino hispanic,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A14.JPG,True,0.541567637,0.68,VGG-Face,opencv,cosine,,,,,035A08.JPG,FGNET/images/035A08.JPG,FGNET,035A08.JPG,22.0,Man,asian,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A03.JPG,True,0.565081544,0.68,VGG-Face,opencv,cosine,,,,,009A01.JPG,FGNET/images/009A01.JPG,FGNET,009A01.JPG,23.0,Man,asian,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\010A16.JPG,False,0.919709557,0.68,VGG-Face,opencv,cosine,,,,,010A01.JPG,FGNET/images/010A01.JPG,FGNET,010A01.JPG,29.0,Man,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A16.JPG,True,0.4361412,0.68,VGG-Face,opencv,cosine,,,,,076A09.JPG,FGNET/images/076A09.JPG,FGNET,076A09.JPG,24.0,Woman,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\040A10.JPG,True,0.675376523,0.68,VGG-Face,opencv,cosine,,,,,040A05.JPG,FGNET/images/040A05.JPG,FGNET,040A05.JPG,36.0,Man,middle eastern,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A10.JPG,False,0.884459032,0.68,VGG-Face,opencv,cosine,,,,,081A03.JPG,FGNET/images/081A03.JPG,FGNET,081A03.JPG,26.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A18.JPG,False,0.721015357,0.68,VGG-Face,opencv,cosine,,,,,001A16.JPG,FGNET/images/001A16.JPG,FGNET,001A16.JPG,25.0,Man,latino hispanic,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\081A08.JPG,True,0.271646295,0.68,VGG-Face,opencv,cosine,,,,,081A05.JPG,FGNET/images/081A05.JPG,FGNET,081A05.JPG,30.0,Man,middle eastern,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\034A16.JPG,False,0.930630571,0.68,VGG-Face,opencv,cosine,,,,,034A02.JPG,FGNET/images/034A02.JPG,FGNET,034A02.JPG,28.0,Man,asian,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\011A20.JPG,False,0.840265916,0.68,VGG-Face,opencv,cosine,,,,,011A02.JPG,FGNET/images/011A02.JPG,FGNET,011A02.JPG,24.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A18.JPG,False,0.937590353,0.68,VGG-Face,opencv,cosine,,,,,047A05.JPG,FGNET/images/047A05.JPG,FGNET,047A05.JPG,33.0,Man,indian,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\002A05.JPG,False,0.819170065,0.68,VGG-Face,opencv,cosine,,,,,002A03.JPG,FGNET/images/002A03.JPG,FGNET,002A03.JPG,34.0,Man,latino hispanic,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\018A16.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\018A18.JPG,False,0.719694139,0.68,VGG-Face,opencv,cosine,,,,,018A16.JPG,FGNET/images/018A16.JPG,FGNET,018A16.JPG,29.0,Woman,white,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\020A20.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\020A22.JPG,False,0.724737962,0.68,VGG-Face,opencv,cosine,,,,,020A20.JPG,FGNET/images/020A20.JPG,FGNET,020A20.JPG,28.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A14.JPG,False,0.863444195,0.68,VGG-Face,opencv,cosine,,,,,074A03.JPG,FGNET/images/074A03.JPG,FGNET,074A03.JPG,25.0,Man,latino hispanic,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A12.JPG,False,0.871889127,0.68,VGG-Face,opencv,cosine,,,,,042A00.JPG,FGNET/images/042A00.JPG,FGNET,042A00.JPG,28.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A15.JPG,False,0.927288993,0.68,VGG-Face,opencv,cosine,,,,,047A05.JPG,FGNET/images/047A05.JPG,FGNET,047A05.JPG,33.0,Man,indian,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\050A16.JPG,False,0.958234969,0.68,VGG-Face,opencv,cosine,,,,,050A00.JPG,FGNET/images/050A00.JPG,FGNET,050A00.JPG,25.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A12.JPG,False,0.69920658,0.68,VGG-Face,opencv,cosine,,,,,015A01.JPG,FGNET/images/015A01.JPG,FGNET,015A01.JPG,22.0,Man,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\075A06.JPG,True,0.511389585,0.68,VGG-Face,opencv,cosine,,,,,075A01.JPG,FGNET/images/075A01.JPG,FGNET,075A01.JPG,30.0,Woman,asian,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\042A24.JPG,False,0.780140503,0.68,VGG-Face,opencv,cosine,,,,,042A06.JPG,FGNET/images/042A06.JPG,FGNET,042A06.JPG,32.0,Man,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A25.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A34.JPG,True,0.469912525,0.68,VGG-Face,opencv,cosine,,,,,012A25.JPG,FGNET/images/012A25.JPG,FGNET,012A25.JPG,31.0,Woman,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\001A16.JPG,True,0.580887994,0.68,VGG-Face,opencv,cosine,,,,,001A08.JPG,FGNET/images/001A08.JPG,FGNET,001A08.JPG,25.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A07.JPG,False,0.856528013,0.68,VGG-Face,opencv,cosine,,,,,080A04.JPG,FGNET/images/080A04.JPG,FGNET,080A04.JPG,33.0,Woman,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A02b.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A06b.JPG,True,0.490730127,0.68,VGG-Face,opencv,cosine,,,,,065A02b.JPG,FGNET/images/065A02b.JPG,FGNET,065A02b.JPG,25.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A21.JPG,False,0.816693296,0.68,VGG-Face,opencv,cosine,,,,,035A03.JPG,FGNET/images/035A03.JPG,FGNET,035A03.JPG,29.0,Man,asian,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A39.JPG,False,0.931858433,0.68,VGG-Face,opencv,cosine,,,,,025A18.JPG,FGNET/images/025A18.JPG,FGNET,025A18.JPG,32.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A03.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\056A12.JPG,False,0.849250792,0.68,VGG-Face,opencv,cosine,,,,,056A03.JPG,FGNET/images/056A03.JPG,FGNET,056A03.JPG,29.0,Man,white,surprise,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A15.JPG,False,0.788418083,0.68,VGG-Face,opencv,cosine,,,,,015A14.JPG,FGNET/images/015A14.JPG,FGNET,015A14.JPG,24.0,Man,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A13.JPG,False,0.871069742,0.68,VGG-Face,opencv,cosine,,,,,073A09.JPG,FGNET/images/073A09.JPG,FGNET,073A09.JPG,34.0,Man,asian,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A22a.JPG,False,0.713832584,0.68,VGG-Face,opencv,cosine,,,,,009A09.JPG,FGNET/images/009A09.JPG,FGNET,009A09.JPG,27.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\076A15.JPG,True,0.552479235,0.68,VGG-Face,opencv,cosine,,,,,076A06.JPG,FGNET/images/076A06.JPG,FGNET,076A06.JPG,23.0,Woman,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A02.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A03.JPG,True,0.367595137,0.68,VGG-Face,opencv,cosine,,,,,073A02.JPG,FGNET/images/073A02.JPG,FGNET,073A02.JPG,35.0,Woman,white,fear,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\014A36.JPG,False,0.793922982,0.68,VGG-Face,opencv,cosine,,,,,014A12.JPG,FGNET/images/014A12.JPG,FGNET,014A12.JPG,32.0,Man,middle eastern,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A26.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\012A30.JPG,True,0.60749466,0.68,VGG-Face,opencv,cosine,,,,,012A26.JPG,FGNET/images/012A26.JPG,FGNET,012A26.JPG,34.0,Man,white,happy,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A23.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\007A37.JPG,True,0.588872536,0.68,VGG-Face,opencv,cosine,,,,,007A23.JPG,FGNET/images/007A23.JPG,FGNET,007A23.JPG,25.0,Man,white,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\059A02a.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\059A03.JPG,False,0.956343312,0.68,VGG-Face,opencv,cosine,,,,,059A02a.JPG,FGNET/images/059A02a.JPG,FGNET,059A02a.JPG,25.0,Man,white,sad,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A10.JPG,False,0.851052549,0.68,VGG-Face,opencv,cosine,,,,,080A04.JPG,FGNET/images/080A04.JPG,FGNET,080A04.JPG,33.0,Woman,latino hispanic,neutral,opencv,
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\026A19.JPG,False,0.711185752,0.68,VGG-Face,opencv,cosine,,,,,026A06.JPG,FGNET/images/026A06.JPG,FGNET,026A06.JPG,30.0,Man,white,neutral,opencv,
