Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes,Image Path Image,Identity Image,Match
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jeffrey_Scott_Postell_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jeffrey_Scott_Postell_0001.jpg,73.0,68.0,112.0,112.0,68.0,68.0,114.0,114.0,0.2947489972655912,,Jeffrey_Scott_Postell,Jeffrey_Scott_Postell,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Johnson_Panjaitan_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Johnson_Panjaitan_0002.jpg,69.0,68.0,115.0,115.0,69.0,68.0,117.0,117.0,0.3968178648459221,,Johnson_Panjaitan,Johnson_Panjaitan,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Johnson_Panjaitan_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Johnson_Panjaitan_0001.jpg,69.0,68.0,117.0,117.0,69.0,68.0,115.0,115.0,0.3968178648459221,,Johnson_Panjaitan,Johnson_Panjaitan,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Banko_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Banko_0002.jpg,72.0,70.0,110.0,110.0,65.0,67.0,117.0,117.0,0.3578004208897549,,John_Banko,John_Banko,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Banko_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Banko_0001.jpg,65.0,67.0,117.0,117.0,72.0,70.0,110.0,110.0,0.3578004208897549,,John_Banko,John_Banko,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Cusack_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Cusack_0002.jpg,69.0,68.0,110.0,110.0,64.0,67.0,120.0,120.0,0.442805083070162,,John_Cusack,John_Cusack,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Cusack_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Cusack_0001.jpg,64.0,67.0,120.0,120.0,69.0,68.0,110.0,110.0,0.442805083070162,,John_Cusack,John_Cusack,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0010.jpg,64.0,66.0,115.0,115.0,69.0,68.0,112.0,112.0,0.2123798938254389,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0008.jpg,70.0,71.0,107.0,107.0,69.0,68.0,112.0,112.0,0.2259291443968215,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,69.0,68.0,112.0,112.0,0.2403469671725979,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,69.0,68.0,112.0,112.0,0.2446150359685747,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,70.0,69.0,111.0,111.0,69.0,68.0,112.0,112.0,0.3197449869193437,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,69.0,68.0,112.0,112.0,0.3300271931598253,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,69.0,68.0,112.0,112.0,0.3584741986199724,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,69.0,68.0,112.0,112.0,0.3689098458953137,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,69.0,68.0,111.0,111.0,69.0,68.0,112.0,112.0,0.3856961913997049,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0017.jpg,68.0,68.0,116.0,116.0,69.0,68.0,112.0,112.0,0.4025146778063004,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,69.0,68.0,112.0,112.0,69.0,68.0,112.0,112.0,0.472405832883608,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0014.jpg,67.0,70.0,115.0,115.0,69.0,68.0,112.0,112.0,0.4860997416067607,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69.0,68.0,112.0,112.0,69.0,69.0,112.0,112.0,0.3300271931598253,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,69.0,69.0,112.0,112.0,0.3504889963829558,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,70.0,69.0,111.0,111.0,69.0,69.0,112.0,112.0,0.3539446637701995,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,69.0,69.0,112.0,112.0,0.3627792440035265,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0010.jpg,64.0,66.0,115.0,115.0,69.0,69.0,112.0,112.0,0.3653552545747038,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,69.0,69.0,112.0,112.0,0.3946878005927984,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,69.0,69.0,112.0,112.0,0.4115281844610333,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,69.0,68.0,111.0,111.0,69.0,69.0,112.0,112.0,0.4137499345897667,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0008.jpg,70.0,71.0,107.0,107.0,69.0,69.0,112.0,112.0,0.415829060038372,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,69.0,68.0,112.0,112.0,69.0,69.0,112.0,112.0,0.4447840301545033,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,69.0,69.0,112.0,112.0,69.0,69.0,112.0,112.0,0.4489378525558142,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0017.jpg,68.0,68.0,116.0,116.0,69.0,69.0,112.0,112.0,0.470599359092657,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0011.jpg,72.0,74.0,103.0,103.0,69.0,69.0,112.0,112.0,0.4758802356473391,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,69.0,68.0,112.0,112.0,70.0,69.0,111.0,111.0,0.2642556609386307,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,70.0,69.0,111.0,111.0,0.292558854508822,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69.0,68.0,112.0,112.0,70.0,69.0,111.0,111.0,0.3197449869193437,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,70.0,69.0,111.0,111.0,0.3241638301330491,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,70.0,69.0,111.0,111.0,0.3367179370797803,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,69.0,68.0,111.0,111.0,70.0,69.0,111.0,111.0,0.3450082375472494,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0008.jpg,70.0,71.0,107.0,107.0,70.0,69.0,111.0,111.0,0.3463334521252625,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,70.0,69.0,111.0,111.0,0.3539446637701995,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0014.jpg,67.0,70.0,115.0,115.0,70.0,69.0,111.0,111.0,0.354032817287423,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0010.jpg,64.0,66.0,115.0,115.0,70.0,69.0,111.0,111.0,0.3550851027111178,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,70.0,69.0,111.0,111.0,0.3659159382081881,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0017.jpg,68.0,68.0,116.0,116.0,70.0,69.0,111.0,111.0,0.3757280821149643,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69.0,68.0,112.0,112.0,66.0,67.0,119.0,119.0,0.2403469671725979,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,66.0,67.0,119.0,119.0,0.2657791569046995,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0008.jpg,70.0,71.0,107.0,107.0,66.0,67.0,119.0,119.0,0.2803682901961656,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,66.0,67.0,119.0,119.0,0.2807474296819925,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,70.0,69.0,111.0,111.0,66.0,67.0,119.0,119.0,0.292558854508822,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,69.0,68.0,111.0,111.0,66.0,67.0,119.0,119.0,0.29499308222773,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0010.jpg,64.0,66.0,115.0,115.0,66.0,67.0,119.0,119.0,0.3096222748485139,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,66.0,67.0,119.0,119.0,0.3192145958274091,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0017.jpg,68.0,68.0,116.0,116.0,66.0,67.0,119.0,119.0,0.3958317832631516,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,66.0,67.0,119.0,119.0,0.4115281844610333,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,69.0,68.0,112.0,112.0,66.0,67.0,119.0,119.0,0.4115406758189269,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,69.0,69.0,112.0,112.0,66.0,67.0,119.0,119.0,0.4549470299156236,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0014.jpg,67.0,70.0,115.0,115.0,66.0,67.0,119.0,119.0,0.4607418238959228,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0011.jpg,72.0,74.0,103.0,103.0,66.0,67.0,119.0,119.0,0.4864685440518128,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0016.jpg,68.0,67.0,112.0,112.0,66.0,67.0,119.0,119.0,0.4984173368850432,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,69.0,69.0,112.0,112.0,0.3584609979362374,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,69.0,69.0,112.0,112.0,0.4282001560555042,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0017.jpg,68.0,68.0,116.0,116.0,69.0,69.0,112.0,112.0,0.4287982478212118,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,69.0,69.0,112.0,112.0,0.4489378525558142,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,69.0,69.0,112.0,112.0,0.4549470299156236,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0010.jpg,64.0,66.0,115.0,115.0,69.0,69.0,112.0,112.0,0.4648540026813755,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0012.jpg,68.0,67.0,115.0,115.0,69.0,69.0,112.0,112.0,0.4922970898249785,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,69.0,69.0,112.0,112.0,0.4989343938832744,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,70.0,69.0,111.0,111.0,69.0,68.0,112.0,112.0,0.2642556609386307,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,69.0,68.0,111.0,111.0,69.0,68.0,112.0,112.0,0.2831289280260494,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,69.0,68.0,112.0,112.0,0.3590850525386565,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,69.0,68.0,112.0,112.0,0.400843559283072,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,69.0,68.0,112.0,112.0,0.4115406758189269,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,69.0,68.0,112.0,112.0,0.4447840301545033,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,69.0,68.0,112.0,112.0,0.4696591147848167,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69.0,68.0,112.0,112.0,69.0,68.0,112.0,112.0,0.472405832883608,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0011.jpg,72.0,74.0,103.0,103.0,69.0,68.0,112.0,112.0,0.4889116888282452,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0013.jpg,70.0,68.0,112.0,112.0,69.0,68.0,111.0,111.0,0.1809378435770873,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0006.jpg,69.0,68.0,112.0,112.0,69.0,68.0,111.0,111.0,0.2831289280260494,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0004.jpg,66.0,67.0,119.0,119.0,69.0,68.0,111.0,111.0,0.29499308222773,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0015.jpg,69.0,71.0,108.0,108.0,69.0,68.0,111.0,111.0,0.3225511517983638,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0003.jpg,70.0,69.0,111.0,111.0,69.0,68.0,111.0,111.0,0.3450082375472494,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69.0,68.0,112.0,112.0,69.0,68.0,111.0,111.0,0.3856961913997049,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0009.jpg,68.0,67.0,116.0,116.0,69.0,68.0,111.0,111.0,0.4067895886044889,,John_Kerry,John_Kerry,True
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0002.jpg,69.0,69.0,112.0,112.0,69.0,68.0,111.0,111.0,0.4137499345897667,,John_Kerry,John_Kerry,True
